ticket_id,customer_id,ticket_date,issue_type,priority,resolution_time_hr,is_resolved,satisfaction_score
530,6809,2023-12-18,Payment,Low,31.0,1,4
531,13924,2024-06-06,Content,Medium,30.7,1,3
532,16584,2024-10-28,Content,High,45.1,0,4
533,19647,2023-09-03,Other,Medium,7.7,1,3
534,9484,2023-10-30,Other,Low,23.8,0,5
535,15980,2023-11-15,Technical,Medium,25.4,1,4
536,994,2023-05-25,Login,High,18.6,0,3
537,2060,2024-12-20,Technical,High,39.1,0,4
538,7265,2024-03-04,Other,Medium,23.4,0,4
539,10605,2023-04-12,Payment,Medium,44.1,1,4
540,9822,2024-06-09,Technical,Medium,41.0,1,2
541,12555,2023-03-15,Content,High,43.6,1,3
542,12679,2023-10-16,Other,Low,10.5,0,3
543,10341,2024-02-14,Other,Medium,7.2,0,5
544,13516,2023-09-16,Login,High,47.7,0,4
545,16445,2023-04-29,Login,High,4.2,1,5
546,312,2023-07-23,Login,High,5.4,0,5
547,11529,2024-10-11,Other,High,16.6,1,3
548,1972,2023-12-24,Login,Medium,1.9,0,4
549,14781,2024-06-13,Technical,Medium,22.1,0,3
550,2580,2024-07-30,Login,Low,15.3,1,4
551,11683,2024-06-15,Payment,Low,23.9,0,5
552,14925,2024-03-16,Payment,Medium,45.7,0,4
553,19148,2023-04-21,Login,High,22.2,1,1
554,13381,2024-01-28,Payment,Medium,6.9,0,2
555,9559,2024-07-18,Content,Medium,44.5,0,5
556,7769,2024-09-24,Login,Low,10.7,1,1
557,9336,2024-08-10,Technical,Low,43.6,0,5
558,16538,2024-09-19,Login,High,13.0,0,3
559,250,2023-11-30,Other,Medium,22.0,0,1
560,9429,2023-09-13,Login,Medium,31.8,1,2
561,1354,2024-11-06,Login,Medium,34.9,0,1
562,6326,2024-09-04,Payment,High,32.7,1,5
563,5989,2024-01-25,Technical,High,18.5,1,3
564,5851,2024-05-18,Content,High,23.9,1,3
565,5322,2024-07-02,Login,Low,18.1,0,4
566,14446,2024-08-27,Content,Low,33.8,0,3
567,16778,2023-01-27,Login,Low,30.8,0,5
568,7654,2023-08-11,Content,High,39.1,1,3
569,15674,2024-04-09,Login,Medium,11.0,1,3
570,4719,2023-06-20,Login,Low,30.3,1,1
571,12309,2023-10-30,Payment,Low,23.1,0,2
572,15838,2024-05-26,Content,High,13.6,0,1
573,6935,2023-12-28,Login,Low,11.9,0,4
574,18467,2023-04-11,Content,Medium,33.9,1,3
575,16948,2023-05-11,Content,High,12.6,1,4
576,13044,2024-06-16,Content,Medium,38.8,1,5
577,9250,2023-11-11,Payment,High,45.6,1,2
578,4061,2023-01-04,Payment,High,13.4,0,3
579,5974,2024-06-13,Technical,Medium,29.9,1,1
580,6793,2024-03-19,Payment,High,31.0,1,5
581,17359,2024-03-14,Login,High,15.1,0,3
582,13604,2023-08-11,Other,High,2.1,0,2
583,19052,2023-12-26,Content,Medium,25.5,0,1
584,1578,2024-07-29,Content,High,37.6,1,2
585,2777,2024-08-17,Login,Medium,20.0,0,4
586,3594,2023-10-23,Technical,Medium,40.6,1,5
587,8700,2023-10-21,Content,High,41.3,1,1
588,3464,2024-03-10,Login,Low,33.8,1,1
589,13167,2023-11-20,Other,High,7.4,0,3
590,13866,2024-07-23,Content,High,23.7,1,4
591,6476,2023-05-03,Login,Medium,47.6,1,3
592,2022,2023-10-07,Login,Medium,25.7,0,3
593,10258,2023-12-19,Content,Low,26.8,0,3
594,11175,2024-12-19,Payment,High,23.3,1,1
595,7729,2024-09-14,Login,Medium,13.5,1,1
596,4207,2024-11-12,Technical,Low,22.3,1,4
597,9045,2024-10-08,Payment,Low,38.0,1,3
598,6860,2024-04-17,Technical,Low,44.3,0,5
599,10581,2023-10-02,Content,High,9.4,0,5
600,11028,2023-11-11,Content,Medium,21.6,0,5
601,2806,2024-03-13,Payment,Medium,43.8,1,4
602,9551,2023-03-29,Content,High,34.6,1,4
603,14072,2024-06-14,Content,High,19.0,1,1
604,8854,2024-07-06,Content,High,9.1,1,2
605,6615,2023-12-28,Other,High,5.5,0,5
606,17933,2024-11-29,Technical,Medium,15.6,0,3
607,6194,2023-04-13,Content,Low,32.9,1,4
608,12529,2024-12-07,Other,Medium,3.9,0,4
609,544,2023-03-16,Content,Low,41.5,0,5
610,11423,2024-11-14,Other,High,5.0,1,4
611,9335,2024-05-13,Payment,Low,1.3,0,5
612,17605,2023-01-22,Other,Medium,19.3,1,3
613,7608,2024-12-23,Payment,Medium,29.4,0,2
614,337,2024-04-22,Other,Medium,8.2,1,5
615,18242,2024-10-28,Content,High,22.9,1,2
616,13660,2023-06-29,Other,Medium,12.1,1,2
617,11661,2023-04-09,Other,Medium,15.6,1,2
618,19772,2024-12-21,Login,High,35.2,0,4
619,12044,2023-10-12,Payment,Medium,9.6,1,1
620,15085,2024-04-11,Login,Medium,29.5,1,4
621,3106,2024-10-31,Content,High,7.9,0,4
622,13833,2024-04-16,Login,High,25.9,0,5
623,8023,2023-07-21,Other,Low,16.9,0,1
624,1742,2024-05-14,Technical,Medium,28.3,1,4
625,10492,2023-09-26,Technical,High,9.1,0,1
626,12692,2024-06-06,Other,High,22.6,1,5
627,6666,2023-12-05,Other,Low,1.6,1,3
628,15634,2024-05-05,Login,High,27.9,0,1
629,18575,2023-02-10,Content,Low,34.3,0,5
630,2981,2024-05-27,Content,Medium,34.4,1,2
631,3298,2023-12-25,Content,Low,14.5,1,3
632,11964,2024-11-05,Other,Medium,8.2,1,4
633,16089,2023-10-17,Content,High,20.5,1,2
634,16664,2024-12-23,Content,Medium,18.8,0,3
635,12407,2024-07-16,Technical,Low,13.7,1,1
636,15196,2023-11-12,Other,High,33.1,0,1
637,4338,2023-02-16,Technical,Medium,37.5,0,1
638,1482,2023-05-27,Content,Medium,1.1,1,2
639,11455,2024-04-29,Content,Low,30.5,1,2
640,18805,2024-09-08,Other,Low,34.7,1,4
641,4406,2023-12-03,Technical,High,26.1,1,3
642,19531,2024-03-03,Payment,High,3.6,0,2
643,813,2024-09-02,Login,High,28.8,0,1
644,4227,2023-11-30,Content,High,9.9,0,3
645,9056,2024-02-05,Other,High,17.6,0,1
646,14318,2024-05-21,Login,High,16.7,0,5
647,8242,2023-09-30,Technical,Low,30.8,1,5
648,14119,2023-07-14,Payment,Medium,25.4,0,3
649,281,2023-03-14,Content,Medium,35.9,0,5
650,15377,2023-07-22,Other,Low,10.5,0,3
651,14994,2024-04-24,Payment,Low,25.7,0,2
652,13200,2023-09-23,Content,Low,4.3,1,3
653,19477,2024-08-22,Login,Low,34.7,1,3
654,16047,2023-01-16,Content,Low,11.9,0,5
655,357,2024-10-05,Other,High,21.2,0,2
656,1916,2024-06-29,Login,Low,30.9,0,5
657,18700,2023-06-18,Content,High,3.0,0,4
658,18458,2023-04-27,Content,Low,9.0,1,3
659,2054,2024-06-27,Payment,High,36.6,0,5
660,11779,2024-01-25,Other,Low,12.8,1,1
661,4543,2023-01-06,Other,Medium,5.6,1,5
662,13668,2023-06-09,Login,Medium,35.5,0,5
663,13710,2023-08-22,Other,High,26.5,0,3
664,40,2023-07-21,Other,High,28.5,0,5
665,4373,2024-04-29,Payment,High,28.7,0,3
666,9259,2024-06-22,Payment,High,9.1,0,5
667,8526,2024-06-07,Payment,Medium,31.7,0,5
668,447,2024-05-17,Login,Low,6.5,0,5
669,6621,2024-02-19,Other,High,15.0,1,5
670,11413,2024-05-18,Other,Low,45.0,0,4
671,9547,2023-12-21,Other,Low,40.7,1,2
672,11182,2023-08-08,Other,Low,18.5,0,5
673,6050,2024-07-05,Content,Low,21.4,0,1
674,16400,2024-12-24,Other,High,29.7,0,3
675,9615,2023-04-21,Other,Low,12.5,1,2
676,16322,2023-10-28,Payment,Low,24.6,1,5
677,18486,2024-03-03,Other,Low,10.6,0,1
678,16926,2023-09-04,Other,Medium,19.5,1,2
679,16643,2023-11-25,Content,Low,42.6,0,1
680,14920,2023-05-24,Login,High,34.5,0,5
681,4490,2023-09-27,Login,Low,38.9,1,3
682,9136,2023-10-13,Technical,High,37.7,1,1
683,15638,2023-04-26,Technical,Low,43.6,1,2
684,5151,2024-10-22,Login,Low,10.6,1,3
685,1256,2023-02-15,Login,Medium,2.1,0,1
686,14742,2023-10-22,Other,High,20.1,0,3
687,13841,2024-10-17,Content,Medium,3.5,1,1
688,6258,2023-05-11,Content,High,7.7,1,4
689,4492,2023-05-24,Payment,Medium,44.0,1,3
690,9906,2024-05-06,Technical,High,31.8,1,5
691,5417,2023-10-18,Payment,High,19.9,1,4
692,15199,2024-01-03,Other,Low,14.4,0,4
693,19183,2023-07-09,Other,Medium,25.6,1,1
694,17009,2023-12-04,Payment,Low,37.7,0,1
695,16411,2024-04-11,Content,High,36.7,0,1
696,7231,2023-02-07,Technical,Medium,46.8,1,5
697,10391,2023-05-09,Content,Low,40.9,1,1
698,13891,2023-12-18,Content,High,15.6,0,3
699,10817,2023-01-18,Technical,High,27.2,0,2
700,10672,2023-12-15,Other,Medium,6.7,1,3
701,15526,2024-04-16,Payment,Medium,25.2,0,5
702,9532,2024-09-08,Login,Low,38.7,0,2
703,19331,2024-10-11,Other,Low,43.5,0,2
704,17081,2024-05-02,Login,Medium,20.1,0,4
705,19813,2024-06-25,Payment,High,18.2,0,4
706,12935,2023-12-08,Technical,Low,45.4,0,2
707,18094,2023-11-14,Payment,Medium,31.7,0,4
708,11459,2024-08-27,Payment,Low,4.5,0,2
709,2143,2024-07-17,Other,Medium,9.1,0,2
710,14454,2023-04-29,Content,Low,47.6,1,4
711,8251,2023-09-30,Other,Low,16.8,1,4
712,7974,2023-12-16,Login,High,26.9,0,4
713,89,2024-12-22,Technical,High,2.0,1,5
714,5455,2024-02-29,Content,Medium,9.7,1,4
715,17189,2023-11-09,Other,Low,47.2,0,5
716,14963,2023-08-26,Content,High,42.4,0,3
717,4225,2024-11-05,Login,High,43.4,0,5
718,13880,2023-04-23,Content,High,40.6,0,1
719,5959,2024-05-08,Other,High,6.6,0,1
720,7872,2024-12-11,Login,High,45.4,0,2
721,6482,2024-01-15,Content,Low,28.4,0,5
722,9269,2023-01-17,Other,Medium,45.5,1,1
723,1525,2024-08-29,Other,Low,20.9,0,5
724,10279,2024-09-02,Payment,High,24.1,1,3
725,8556,2023-07-05,Payment,Medium,26.9,0,5
726,9463,2024-07-06,Technical,High,21.2,1,3
727,9344,2023-05-10,Other,Medium,37.1,1,5
728,5239,2024-12-21,Content,Medium,46.8,1,1
729,18318,2024-10-10,Technical,Low,4.6,1,2
730,3605,2024-08-03,Login,High,12.9,1,1
731,320,2024-04-22,Login,Low,31.0,1,1
732,12426,2024-02-10,Payment,High,44.6,1,3
733,17502,2024-03-03,Login,High,2.0,0,4
734,5007,2024-05-31,Content,Medium,5.8,1,2
735,19583,2023-04-13,Content,High,23.1,1,2
736,13888,2023-10-06,Other,Low,45.1,1,1
737,806,2024-03-23,Content,Low,1.2,1,1
738,19349,2024-02-18,Other,High,46.0,1,3
739,5576,2023-12-27,Content,Medium,40.9,0,1
740,10006,2024-04-23,Technical,Low,25.7,1,4
741,13030,2024-07-16,Content,Low,13.8,0,4
742,6001,2024-09-12,Payment,Medium,11.6,0,1
743,14272,2023-01-16,Other,Medium,33.4,0,4
744,12428,2024-12-09,Payment,Medium,38.1,1,2
745,3329,2023-03-14,Content,Low,31.3,0,4
746,14706,2023-12-04,Technical,Low,40.3,0,3
747,12654,2024-02-06,Other,High,31.6,0,2
748,7877,2024-12-13,Payment,Medium,7.2,0,5
749,2902,2024-07-15,Login,Low,40.8,1,1
750,8335,2024-10-15,Login,Medium,18.9,1,1
751,1698,2023-04-26,Login,Medium,33.9,0,2
752,12971,2023-07-16,Login,High,26.3,1,2
753,5648,2023-12-12,Other,Low,12.3,1,3
754,558,2023-06-23,Content,Medium,2.5,0,5
755,5276,2023-12-15,Other,High,19.1,0,3
756,1348,2024-06-25,Content,High,39.4,0,5
757,3244,2023-08-14,Content,Medium,21.2,0,4
758,15089,2024-09-13,Other,Medium,3.9,1,4
759,3855,2024-08-05,Payment,Medium,25.9,1,1
760,2734,2023-06-10,Content,Medium,8.5,1,5
761,10460,2023-10-27,Payment,Low,11.7,0,4
762,17201,2024-11-30,Content,Medium,42.1,0,4
763,10621,2023-07-31,Content,High,46.6,1,4
764,2243,2023-10-15,Other,Low,7.6,1,1
765,1451,2023-01-29,Other,High,1.4,0,2
766,16369,2023-06-30,Login,High,2.6,1,2
767,594,2024-05-14,Payment,High,14.0,1,1
768,4062,2023-03-08,Content,Low,41.9,0,3
769,5544,2024-02-14,Payment,Medium,6.3,0,5
770,158,2023-04-17,Login,High,35.5,0,1
771,15132,2024-10-10,Payment,Medium,28.9,0,2
772,8218,2024-05-31,Technical,High,13.8,1,3
773,15422,2024-07-18,Content,Medium,22.0,0,2
774,130,2024-07-10,Technical,High,19.1,1,5
775,14794,2024-02-09,Technical,Low,29.5,1,1
776,14946,2024-05-18,Other,Medium,4.7,0,3
777,851,2023-01-31,Login,High,2.7,0,4
778,743,2023-04-03,Technical,High,10.1,1,3
779,17498,2023-11-16,Content,High,13.3,0,1
780,15230,2024-08-27,Content,Low,47.7,0,4
781,16689,2024-07-25,Payment,Medium,44.1,0,5
782,14309,2024-06-17,Login,Low,8.9,1,1
783,8898,2023-06-22,Content,Low,14.0,0,5
784,9161,2024-12-28,Payment,High,38.4,1,1
785,18406,2023-08-11,Technical,High,32.0,0,3
786,11674,2024-11-07,Other,Medium,31.6,0,5
787,8075,2023-08-10,Other,Low,6.2,1,3
788,8175,2023-05-23,Payment,High,39.8,0,1
789,2048,2024-09-18,Payment,High,8.9,1,2
790,7117,2023-10-20,Content,Medium,45.9,1,1
791,9428,2024-07-08,Content,Low,13.7,0,3
792,11808,2024-11-15,Technical,High,6.4,0,2
793,18102,2023-07-21,Technical,Low,3.3,1,1
794,2345,2024-09-10,Other,High,2.8,0,1
795,10991,2024-12-14,Other,Low,42.2,0,2
796,5441,2023-09-28,Content,High,23.5,1,2
797,17863,2023-08-01,Other,High,13.1,1,2
798,4155,2024-03-06,Other,Medium,43.3,0,3
799,10638,2023-08-19,Payment,Low,44.3,1,3
800,2322,2024-05-05,Payment,Low,17.1,0,2
801,5948,2023-05-24,Payment,Low,16.6,1,3
802,13739,2024-03-12,Other,Medium,28.0,1,1
803,1388,2023-05-12,Other,Medium,29.5,0,5
804,16126,2023-01-17,Content,High,20.0,1,1
805,10509,2024-11-15,Technical,Medium,25.3,1,4
806,14148,2023-02-01,Payment,Low,6.1,1,2
807,11646,2024-11-14,Content,Medium,3.1,1,2
808,13182,2023-05-22,Content,Low,27.3,0,5
809,15900,2024-04-17,Content,Medium,46.1,1,1
810,14691,2024-10-04,Content,Medium,24.1,1,3
811,16937,2024-02-25,Technical,Low,17.8,1,4
812,9112,2023-04-23,Payment,Low,2.1,0,2
813,4796,2024-10-06,Other,High,14.0,0,5
814,14797,2023-09-02,Technical,Low,35.8,1,2
815,12017,2024-07-18,Technical,Medium,9.0,1,2
816,3705,2023-07-30,Payment,High,29.8,0,4
817,13731,2023-08-21,Technical,High,20.2,0,1
818,15656,2024-06-09,Content,Low,20.1,1,1
819,2808,2024-03-06,Login,Medium,13.7,1,4
820,10591,2024-02-29,Payment,Medium,44.1,0,4
821,14063,2023-04-20,Login,Low,45.7,1,5
822,17614,2024-12-18,Technical,Medium,1.4,1,4
823,10324,2023-09-14,Content,High,33.9,0,3
824,14789,2024-07-11,Technical,Low,25.0,0,5
825,1717,2024-07-05,Content,Low,8.4,0,2
826,9276,2023-07-15,Other,Medium,26.8,0,2
827,5973,2023-02-25,Payment,Low,1.4,0,4
828,19714,2024-05-04,Login,High,3.6,1,2
829,18596,2024-03-12,Other,Medium,15.0,1,3
830,6538,2024-12-04,Other,Medium,7.6,0,3
831,5679,2024-04-08,Payment,Medium,24.7,1,4
832,1864,2024-01-15,Login,High,5.2,0,3
833,7419,2024-02-25,Content,Medium,19.0,0,3
834,1091,2023-05-08,Content,Medium,34.6,0,1
835,15519,2023-03-21,Other,High,22.1,1,4
836,2220,2024-03-18,Content,High,21.7,1,3
837,11527,2024-08-05,Payment,High,5.7,1,2
838,9251,2024-09-14,Payment,High,15.9,0,4
839,6631,2024-06-14,Other,Low,3.7,0,3
840,18930,2023-05-14,Content,Low,31.4,0,2
841,15377,2024-05-27,Payment,Low,29.1,1,2
842,12735,2024-04-29,Technical,Low,47.9,1,3
843,14425,2024-02-15,Content,Medium,31.7,1,1
844,1935,2024-09-18,Payment,High,41.0,1,3
845,220,2023-01-07,Technical,High,3.6,0,5
846,10861,2024-06-25,Payment,High,2.0,0,4
847,19753,2023-10-05,Payment,Medium,44.9,1,1
848,2631,2024-03-29,Content,Low,42.6,1,4
849,13133,2023-08-11,Other,High,14.4,0,2
850,9722,2024-12-05,Technical,Medium,23.5,1,4
851,1635,2024-10-05,Other,Medium,6.6,1,3
852,14304,2023-12-11,Technical,High,47.2,0,4
853,8020,2023-05-24,Technical,Medium,7.4,1,5
854,5990,2024-10-11,Payment,High,22.2,0,1
855,12550,2024-07-29,Technical,High,32.4,1,4
856,8611,2023-02-18,Other,Low,15.4,0,5
857,3820,2024-07-05,Other,Low,32.9,1,5
858,18637,2024-06-19,Technical,Medium,39.8,0,3
859,15937,2024-12-21,Technical,Low,43.0,1,3
860,11542,2023-07-17,Payment,Low,32.2,1,3
861,10692,2024-08-01,Content,High,15.7,1,2
862,4899,2023-02-19,Technical,Low,33.7,1,5
863,10989,2023-04-21,Content,High,20.1,0,2
864,1108,2023-08-23,Login,Medium,2.7,1,1
865,6409,2023-11-23,Content,Low,28.5,0,1
866,2737,2024-05-12,Other,High,31.9,1,2
867,4944,2023-07-12,Content,Medium,30.7,1,5
868,6228,2024-04-25,Login,Low,15.6,1,4
869,17993,2023-12-10,Content,Medium,46.6,1,3
870,17032,2023-05-26,Payment,High,8.9,0,3
871,18256,2023-02-09,Other,Medium,5.1,0,1
872,17285,2024-07-12,Technical,Medium,32.2,0,4
873,4994,2024-02-16,Payment,High,20.8,1,4
874,1294,2023-07-24,Other,High,40.0,1,4
875,16198,2023-05-08,Login,Low,31.6,1,3
876,5523,2024-10-06,Technical,Medium,21.3,0,1
877,17211,2024-04-09,Other,Medium,36.9,1,5
878,8945,2023-09-29,Other,Low,21.9,0,2
879,3511,2023-03-14,Payment,Low,30.8,1,4
880,15101,2023-01-15,Technical,Medium,3.0,1,3
881,18128,2024-03-20,Other,High,28.2,1,5
882,563,2024-03-06,Technical,Low,5.6,1,4
883,16898,2024-05-07,Other,Low,4.1,0,5
884,9102,2024-12-03,Technical,Low,32.0,0,2
885,13035,2023-05-07,Login,High,11.8,1,4
886,2907,2023-10-27,Technical,Medium,47.4,0,1
887,17764,2023-03-02,Login,High,43.3,0,3
888,15454,2023-07-28,Payment,Low,27.5,1,4
889,8911,2024-08-19,Login,High,30.9,1,2
890,10238,2024-01-26,Payment,Low,6.1,0,3
891,1747,2023-05-21,Technical,Low,1.2,1,2
892,13456,2024-05-16,Other,Low,22.3,0,5
893,11086,2024-05-28,Payment,High,41.5,1,1
894,11490,2023-09-19,Technical,Low,40.4,1,1
895,9961,2023-06-25,Login,High,31.7,1,3
896,1018,2023-08-18,Other,High,34.8,1,3
897,6338,2024-02-09,Payment,Low,23.2,1,2
898,8443,2024-06-19,Technical,High,14.1,1,4
899,19508,2023-09-17,Technical,Medium,16.0,0,5
900,19570,2023-04-28,Payment,High,18.5,0,3
901,16509,2023-08-05,Technical,Low,20.9,0,5
902,5474,2024-03-31,Content,Low,46.4,0,5
903,13369,2023-05-04,Login,Low,30.2,0,4
904,11472,2024-03-19,Other,Low,45.8,1,1
905,19286,2023-06-11,Other,Low,18.3,1,2
906,1810,2024-06-19,Other,High,33.0,0,2
907,7149,2023-02-05,Payment,Medium,1.0,0,1
908,8690,2023-05-19,Login,High,13.9,0,4
909,3823,2024-07-05,Payment,Medium,44.9,1,2
910,15038,2024-06-18,Other,Medium,34.6,1,4
911,2977,2023-01-18,Other,High,47.8,0,3
912,14977,2023-03-21,Login,Low,43.1,1,2
913,17453,2024-08-14,Payment,High,11.1,1,3
914,9847,2023-06-26,Payment,Low,23.3,0,5
915,2074,2024-07-01,Other,Low,32.2,0,1
916,19462,2024-10-26,Other,Medium,35.9,0,4
917,2461,2024-07-01,Payment,Low,27.4,1,1
918,1107,2023-01-12,Payment,Low,12.7,0,3
919,3991,2024-03-30,Content,High,11.5,0,3
920,6611,2023-03-06,Technical,Medium,18.0,0,2
921,16093,2024-11-09,Other,Low,43.3,1,1
922,5590,2023-05-01,Content,Medium,11.4,1,3
923,9802,2023-10-27,Other,Medium,37.3,1,2
924,18800,2023-06-15,Other,Medium,5.0,0,3
925,13480,2023-04-03,Login,Medium,19.7,1,3
926,9998,2024-06-05,Technical,Medium,8.8,0,5
927,13518,2024-01-16,Content,High,11.4,1,3
928,18276,2023-07-12,Content,Medium,30.7,1,4
929,4007,2023-10-06,Other,Medium,3.2,0,4
930,8044,2024-08-20,Other,Low,45.8,1,5
931,6981,2023-06-18,Content,High,25.5,1,5
932,3710,2024-11-28,Payment,Low,42.7,1,2
933,3203,2023-01-24,Content,Low,12.0,0,5
934,2936,2023-10-09,Other,Low,41.5,0,4
935,12808,2023-06-29,Other,High,18.2,1,3
936,4327,2024-05-18,Login,Low,38.6,0,2
937,16402,2024-11-19,Technical,High,5.8,0,5
938,11039,2024-02-08,Technical,High,13.3,1,2
939,16034,2023-07-03,Content,High,24.3,0,2
940,1836,2023-11-28,Content,Medium,33.6,1,4
941,4265,2024-07-21,Content,Medium,1.1,0,5
942,12958,2024-06-08,Payment,Medium,24.0,0,3
943,5000,2024-01-22,Login,Low,23.6,1,5
944,5839,2024-01-30,Payment,High,4.1,1,2
945,8621,2023-12-01,Payment,High,10.4,0,3
946,8681,2024-04-19,Other,Low,46.8,0,2
947,17020,2023-11-09,Other,High,16.0,0,3
948,19814,2024-06-23,Login,High,6.8,0,2
949,4533,2024-08-04,Login,Medium,6.4,1,2
950,1293,2024-08-29,Content,Low,18.0,0,1
951,5683,2024-03-10,Login,Low,10.6,1,3
952,9348,2024-10-16,Content,High,4.0,1,5
953,672,2023-10-07,Payment,Medium,36.9,0,4
954,6107,2023-10-01,Technical,Low,41.3,1,2
955,13248,2023-12-11,Other,Medium,21.1,0,2
956,2680,2023-12-12,Payment,Medium,12.9,0,4
957,18677,2023-03-23,Login,Medium,7.6,1,4
958,6509,2023-05-14,Login,Low,11.2,0,1
959,9115,2023-06-24,Payment,Medium,8.6,1,4
960,13494,2024-06-27,Payment,High,11.7,0,1
961,8781,2023-08-11,Technical,Low,22.9,1,4
962,18674,2023-12-22,Content,Low,42.4,0,3
963,4738,2023-01-07,Payment,High,21.3,0,5
964,14878,2024-05-17,Payment,High,8.9,1,3
965,8386,2023-06-11,Content,High,19.1,1,2
966,9716,2024-02-17,Content,Low,6.2,0,2
967,19971,2023-05-11,Content,Low,47.8,0,4
968,15215,2024-04-11,Other,High,3.7,1,5
969,11393,2024-10-19,Other,Medium,8.0,0,5
970,1673,2023-06-26,Login,High,1.5,1,2
971,396,2024-03-24,Technical,Low,31.7,0,3
972,9337,2023-12-12,Content,Low,22.4,1,5
973,7980,2024-07-12,Other,Medium,44.5,0,1
974,16466,2024-10-04,Content,High,7.4,1,2
975,3458,2023-02-22,Login,High,39.9,0,3
976,12704,2024-10-21,Content,Medium,14.1,1,1
977,11980,2023-07-14,Other,Medium,32.6,0,2
978,5793,2024-06-13,Other,Low,41.6,1,5
979,3016,2023-09-27,Other,High,3.2,0,4
980,3925,2024-01-06,Content,High,37.5,1,2
981,563,2024-07-18,Login,High,4.6,0,5
982,6407,2024-10-04,Technical,Medium,5.4,0,2
983,6136,2024-02-15,Content,Medium,18.0,0,4
984,14302,2024-04-22,Payment,Medium,45.2,0,1
985,1792,2023-03-30,Other,Low,24.1,1,3
986,9723,2023-08-17,Other,Medium,11.3,1,3
987,3779,2023-02-28,Technical,Low,20.6,0,5
988,10203,2024-08-06,Login,Medium,14.0,0,4
989,12178,2024-04-27,Login,High,39.5,0,3
990,11678,2024-10-19,Payment,Low,46.4,1,2
991,14176,2023-11-09,Payment,Medium,20.0,0,5
992,2655,2024-11-11,Payment,Medium,14.0,0,4
993,9280,2024-01-28,Content,Medium,2.7,1,1
994,9897,2023-06-13,Login,Low,3.4,0,2
995,14525,2024-03-24,Technical,Low,17.9,1,4
996,3365,2023-11-05,Technical,High,30.0,1,4
997,17751,2023-07-20,Other,Low,29.4,1,4
998,13025,2023-12-30,Other,Low,47.6,0,2
999,16617,2024-05-19,Login,Low,5.3,1,4
1000,8964,2024-09-11,Content,Low,41.5,1,2
1001,3405,2024-04-24,Login,Medium,31.4,1,2
1002,6484,2024-01-01,Other,High,4.6,1,1
1003,4991,2024-10-27,Technical,High,32.7,1,2
1004,9668,2024-12-01,Payment,High,9.3,0,4
1005,4734,2024-07-16,Technical,Low,41.0,0,3
1006,3270,2023-04-16,Login,High,46.2,0,5
1007,14038,2023-12-06,Technical,High,37.7,0,3
1008,17893,2024-05-04,Login,Medium,1.5,0,1
1009,11457,2024-11-05,Content,High,47.1,1,1
1010,7406,2023-07-16,Other,Medium,11.6,0,1
1011,15238,2024-02-01,Content,High,25.7,1,1
1012,2401,2024-03-15,Content,High,43.7,0,2
1013,19931,2024-08-29,Login,Medium,13.5,0,5
1014,15542,2023-08-22,Payment,Medium,29.2,1,5
1015,8705,2023-05-17,Technical,High,46.2,1,1
1016,11560,2023-01-05,Technical,High,35.1,0,5
1017,4439,2024-01-07,Technical,Low,41.0,1,2
1018,2681,2024-10-18,Payment,Low,14.7,0,3
1019,15044,2023-08-08,Payment,Medium,28.9,1,3
1020,12550,2023-10-08,Login,Low,2.4,1,1
1021,19675,2023-01-23,Other,Low,41.5,0,3
1022,309,2023-12-02,Payment,High,46.4,0,3
1023,3809,2023-05-15,Other,High,41.2,1,2
1024,17543,2023-01-29,Payment,Low,41.6,0,2
1025,8188,2024-10-22,Other,Low,40.2,1,1
1026,6116,2023-04-10,Technical,High,25.3,1,2
1027,9526,2023-07-27,Technical,Low,22.7,0,2
1028,17211,2023-04-20,Other,Low,20.5,0,3
1029,13,2024-10-23,Content,Low,20.0,0,2
1030,14972,2024-08-05,Other,High,7.2,1,2
1031,18600,2024-06-06,Payment,Low,3.9,1,1
1032,15575,2024-03-01,Other,Medium,41.5,0,2
1033,8972,2023-07-16,Technical,Medium,12.9,0,3
1034,16749,2023-09-10,Other,Medium,45.8,1,5
1035,14240,2023-02-14,Payment,Low,44.5,1,4
1036,3874,2023-02-09,Login,High,38.5,1,3
1037,3503,2024-01-02,Other,Low,26.8,0,2
1038,3902,2023-05-27,Other,Low,19.8,0,2
1039,3197,2024-03-31,Payment,High,21.5,0,4
1040,15858,2024-04-01,Content,Medium,37.7,0,3
1041,12362,2023-05-06,Content,Low,1.7,0,5
1042,7297,2023-01-01,Payment,High,6.3,1,4
1043,2852,2024-12-17,Login,Medium,21.4,0,2
1044,18371,2024-08-17,Content,Medium,16.7,0,2
1045,8544,2024-08-27,Content,Medium,24.2,1,5
1046,14757,2024-08-15,Login,Medium,8.2,1,4
1047,8039,2023-08-16,Technical,Low,38.3,1,4
1048,332,2023-10-18,Payment,High,9.0,0,3
1049,1469,2024-01-03,Other,Medium,8.0,0,2
1050,1962,2023-11-17,Other,Medium,12.7,1,3
1051,5721,2023-02-26,Technical,Low,43.6,0,1
1052,14796,2023-10-29,Payment,High,24.1,1,1
1053,3912,2024-11-30,Login,Low,25.7,1,1
1054,19291,2023-11-04,Content,Medium,6.4,1,4
1055,5122,2023-12-01,Login,Medium,46.8,1,3
1056,772,2024-01-11,Login,Low,21.2,0,4
1057,6010,2023-12-24,Payment,Medium,15.8,0,1
