subscription_id,customer_id,plan_id,start_date,end_date,is_auto_renew,current_status,cancellation_reason
489,9026,3,2023-08-18,2024-08-12,0,Active,
490,9651,2,2024-02-03,2024-05-03,0,Active,
491,9216,2,2024-05-05,2024-08-03,1,Active,
492,5961,2,2024-09-18,2024-12-17,1,Active,
493,12464,2,2023-10-29,2024-01-27,1,Active,
494,16958,3,2023-09-26,2024-09-20,0,Active,
495,9213,3,2023-06-23,2024-06-17,1,Cancelled,
496,3518,2,2023-12-22,2024-03-21,1,Cancelled,Not Using Enough
497,17507,2,2023-12-11,2024-03-10,1,Active,
498,19668,1,2024-09-02,2024-10-02,0,Active,
499,9594,1,2024-09-06,2024-10-06,0,Active,
500,5042,2,2024-05-03,2024-08-01,1,Active,
501,12539,3,2023-10-14,2024-10-08,0,Active,
502,8190,2,2024-08-07,2024-11-05,0,Cancelled,
503,12930,2,2023-06-10,2023-09-08,1,Active,
504,12872,3,2024-11-20,2025-11-15,0,Active,
505,12099,3,2024-11-08,2025-11-03,0,Active,
506,19203,2,2023-09-10,2023-12-09,1,Active,
507,8608,2,2023-11-21,2024-02-19,1,Active,
508,7631,1,2024-07-16,2024-08-15,1,Active,
509,14216,2,2024-06-19,2024-09-17,0,Cancelled,Found Alternative
510,1038,2,2024-08-30,2024-11-28,0,Active,
511,9946,1,2023-05-14,2023-06-13,1,Active,
512,7178,3,2024-10-13,2025-10-08,0,Active,
513,10973,1,2023-10-20,2023-11-19,1,Active,
514,3686,2,2023-05-15,2023-08-13,1,Active,
515,12651,3,2023-07-03,2024-06-27,0,Active,
516,509,3,2024-04-01,2025-03-27,1,Active,
517,346,3,2023-11-17,2024-11-11,1,Active,
518,10152,1,2023-01-11,2023-02-10,1,Active,
519,9961,1,2024-10-09,2024-11-08,1,Active,
520,3850,3,2023-07-20,2024-07-14,0,Active,
521,285,3,2023-06-18,2024-06-12,1,Active,
522,12910,3,2023-12-17,2024-12-11,0,Active,
523,16584,1,2023-05-13,2023-06-12,1,Cancelled,
524,1393,2,2023-10-18,2024-01-16,1,Active,
525,18287,3,2024-03-22,2025-03-17,0,Active,
526,5118,3,2023-07-11,2024-07-05,1,Active,
527,7362,3,2023-06-04,2024-05-29,0,Cancelled,Found Alternative
528,13304,3,2023-03-14,2024-03-08,0,Cancelled,Not Using Enough
529,12041,2,2024-08-23,2024-11-21,1,Active,
530,16677,1,2023-06-20,2023-07-20,1,Active,
531,7184,2,2023-01-30,2023-04-30,0,Active,
532,960,3,2024-09-30,2025-09-25,0,Cancelled,Not Using Enough
533,16997,3,2024-11-20,2025-11-15,1,Cancelled,
534,12201,3,2024-05-14,2025-05-09,0,Active,
535,4586,2,2024-07-21,2024-10-19,1,Active,
536,14847,2,2023-06-26,2023-09-24,1,Active,
537,6462,3,2024-02-03,2025-01-28,1,Active,
538,9921,1,2023-01-12,2023-02-11,0,Active,
539,960,2,2024-11-23,2025-02-21,0,Active,
540,9284,2,2024-05-23,2024-08-21,0,Active,
541,6506,2,2024-03-13,2024-06-11,1,Cancelled,Not Using Enough
542,2983,2,2023-03-02,2023-05-31,1,Cancelled,Not Using Enough
543,13948,1,2023-07-25,2023-08-24,0,Cancelled,Too Expensive
544,14964,2,2024-01-09,2024-04-08,1,Active,
545,3868,1,2023-02-06,2023-03-08,0,Cancelled,
546,11655,2,2023-04-01,2023-06-30,1,Active,
547,15582,2,2023-09-17,2023-12-16,0,Cancelled,Not Using Enough
548,13222,2,2024-03-27,2024-06-25,0,Active,
549,18569,3,2023-07-05,2024-06-29,1,Active,
550,3398,3,2023-08-01,2024-07-26,1,Cancelled,Too Expensive
551,16522,3,2023-07-16,2024-07-10,0,Active,
552,2106,3,2024-05-28,2025-05-23,0,Active,
553,6887,3,2024-01-24,2025-01-18,0,Active,
554,6441,2,2023-09-24,2023-12-23,0,Active,
555,2692,1,2023-01-01,2023-01-31,1,Active,
556,3732,2,2023-09-19,2023-12-18,1,Cancelled,
557,5355,3,2023-09-07,2024-09-01,0,Active,
558,17384,2,2024-06-27,2024-09-25,1,Active,
559,11977,3,2024-08-10,2025-08-05,1,Active,
560,13621,1,2023-11-01,2023-12-01,0,Cancelled,Too Expensive
561,4746,1,2023-03-20,2023-04-19,0,Active,
562,19161,2,2024-08-05,2024-11-03,0,Active,
563,7262,1,2023-12-13,2024-01-12,1,Active,
564,2314,2,2023-06-16,2023-09-14,0,Active,
565,3681,1,2023-04-16,2023-05-16,1,Active,
566,18462,2,2023-09-07,2023-12-06,0,Active,
567,13027,3,2024-05-16,2025-05-11,1,Cancelled,
568,19862,1,2024-08-31,2024-09-30,0,Active,
569,10097,2,2023-08-10,2023-11-08,1,Cancelled,Too Expensive
570,12569,3,2023-08-30,2024-08-24,1,Active,
571,7723,2,2024-07-11,2024-10-09,0,Active,
572,16406,3,2023-06-05,2024-05-30,1,Cancelled,
573,10041,1,2024-11-09,2024-12-09,0,Active,
574,5348,3,2023-06-26,2024-06-20,0,Active,
575,2499,1,2024-11-24,2024-12-24,1,Cancelled,
576,7149,1,2023-05-02,2023-06-01,0,Cancelled,
577,14272,1,2023-06-16,2023-07-16,0,Active,
578,6414,2,2023-11-24,2024-02-22,1,Cancelled,Found Alternative
579,13922,2,2023-09-05,2023-12-04,0,Cancelled,Too Expensive
580,13035,3,2023-10-07,2024-10-01,1,Active,
581,1676,3,2023-02-10,2024-02-05,0,Cancelled,Not Using Enough
582,17673,3,2023-06-10,2024-06-04,1,Cancelled,Not Using Enough
583,15433,1,2024-10-18,2024-11-17,0,Active,
584,7717,2,2023-05-08,2023-08-06,0,Active,
585,3490,3,2023-06-07,2024-06-01,0,Active,
586,16370,3,2024-06-24,2025-06-19,1,Active,
587,4763,3,2023-05-30,2024-05-24,0,Active,
588,10340,3,2023-11-02,2024-10-27,0,Active,
589,4666,1,2023-01-18,2023-02-17,0,Active,
590,8614,1,2023-03-28,2023-04-27,0,Active,
591,11509,2,2024-08-27,2024-11-25,1,Active,
592,12716,3,2024-01-19,2025-01-13,1,Active,
593,14923,2,2023-04-01,2023-06-30,1,Cancelled,Not Using Enough
594,7838,1,2024-04-21,2024-05-21,0,Cancelled,Found Alternative
595,19883,1,2024-05-21,2024-06-20,0,Cancelled,Too Expensive
596,3305,2,2023-01-22,2023-04-22,1,Active,
597,14096,1,2024-04-16,2024-05-16,0,Cancelled,Not Using Enough
598,15067,3,2023-06-06,2024-05-31,0,Cancelled,Found Alternative
599,18036,2,2024-08-30,2024-11-28,1,Cancelled,Too Expensive
600,2293,2,2024-08-31,2024-11-29,1,Active,
601,14924,1,2024-05-29,2024-06-28,0,Cancelled,Found Alternative
602,17409,2,2023-11-26,2024-02-24,1,Active,
603,11066,3,2023-06-05,2024-05-30,0,Active,
604,13239,3,2024-07-11,2025-07-06,0,Active,
605,14440,1,2024-08-07,2024-09-06,0,Cancelled,Found Alternative
606,10258,2,2024-10-27,2025-01-25,1,Active,
607,18085,3,2024-01-09,2025-01-03,0,Active,
608,3979,2,2024-06-16,2024-09-14,0,Cancelled,Too Expensive
609,354,3,2023-04-29,2024-04-23,0,Active,
610,2902,1,2024-05-24,2024-06-23,0,Active,
611,2745,1,2023-07-31,2023-08-30,1,Active,
612,10233,2,2024-11-12,2025-02-10,0,Active,
613,12783,2,2023-07-14,2023-10-12,1,Active,
614,7338,2,2023-06-19,2023-09-17,0,Cancelled,Found Alternative
615,15127,1,2023-12-04,2024-01-03,1,Active,
616,18448,1,2023-04-12,2023-05-12,1,Cancelled,Too Expensive
617,19656,1,2023-07-04,2023-08-03,0,Active,
618,10598,3,2023-08-23,2024-08-17,1,Active,
619,2165,2,2023-04-18,2023-07-17,0,Active,
620,10808,2,2023-04-26,2023-07-25,0,Cancelled,Found Alternative
621,250,2,2023-03-12,2023-06-10,0,Active,
622,6589,3,2023-09-24,2024-09-18,1,Active,
623,14976,3,2023-07-11,2024-07-05,0,Active,
624,18157,2,2023-01-19,2023-04-19,0,Active,
625,6089,2,2024-05-05,2024-08-03,1,Cancelled,Too Expensive
626,6550,1,2023-11-03,2023-12-03,0,Active,
627,15181,2,2023-07-21,2023-10-19,1,Active,
628,3051,2,2023-09-28,2023-12-27,0,Cancelled,Not Using Enough
629,1818,3,2023-05-21,2024-05-15,0,Active,
630,4835,2,2024-03-16,2024-06-14,1,Cancelled,Not Using Enough
631,14893,2,2023-07-01,2023-09-29,1,Active,
632,14417,2,2023-08-26,2023-11-24,0,Active,
633,11285,3,2023-11-15,2024-11-09,1,Active,
634,253,1,2024-06-21,2024-07-21,1,Active,
635,9214,1,2023-01-25,2023-02-24,1,Active,
636,3152,3,2024-01-16,2025-01-10,0,Active,
637,12881,2,2023-05-31,2023-08-29,0,Cancelled,
638,18292,2,2024-04-17,2024-07-16,0,Active,
639,16998,3,2024-08-11,2025-08-06,0,Active,
640,16603,3,2023-01-22,2024-01-17,0,Active,
641,12398,1,2023-10-08,2023-11-07,0,Active,
642,18020,1,2023-10-17,2023-11-16,0,Active,
643,10931,3,2024-10-01,2025-09-26,1,Cancelled,Found Alternative
644,11845,1,2023-11-17,2023-12-17,0,Active,
645,14142,2,2024-06-05,2024-09-03,0,Cancelled,
646,694,2,2023-05-18,2023-08-16,0,Cancelled,
647,18602,3,2024-07-05,2025-06-30,1,Active,
648,3365,1,2023-04-08,2023-05-08,0,Active,
649,15711,2,2024-03-16,2024-06-14,1,Active,
650,9398,1,2024-08-02,2024-09-01,1,Cancelled,
651,394,1,2024-09-02,2024-10-02,0,Active,
652,1148,2,2024-07-15,2024-10-13,1,Cancelled,
653,9625,3,2023-01-12,2024-01-07,1,Active,
654,4341,2,2024-07-19,2024-10-17,1,Active,
655,10605,1,2024-09-03,2024-10-03,0,Active,
656,11973,1,2023-05-13,2023-06-12,1,Active,
657,9751,2,2024-03-30,2024-06-28,0,Cancelled,Not Using Enough
658,10912,2,2023-11-12,2024-02-10,1,Active,
659,4744,1,2024-08-11,2024-09-10,0,Active,
660,9834,1,2023-10-20,2023-11-19,1,Active,
661,9025,3,2023-08-20,2024-08-14,0,Active,
662,17734,2,2023-08-19,2023-11-17,0,Active,
663,9585,2,2023-03-22,2023-06-20,0,Active,
664,18960,2,2023-12-24,2024-03-23,0,Active,
665,3066,2,2024-07-18,2024-10-16,0,Active,
666,2381,3,2023-04-11,2024-04-05,0,Active,
667,1676,1,2023-04-05,2023-05-05,1,Active,
668,7226,2,2024-01-07,2024-04-06,1,Active,
669,13831,2,2023-09-15,2023-12-14,1,Active,
670,5559,3,2023-10-05,2024-09-29,0,Active,
671,9441,2,2023-10-31,2024-01-29,1,Cancelled,Too Expensive
672,1228,2,2023-05-03,2023-08-01,1,Active,
673,16808,2,2023-04-11,2023-07-10,0,Active,
674,15602,3,2024-03-11,2025-03-06,1,Active,
675,17409,1,2023-12-24,2024-01-23,0,Active,
676,47,3,2023-07-22,2024-07-16,0,Cancelled,Too Expensive
677,11470,3,2023-10-17,2024-10-11,1,Active,
678,4490,3,2024-11-27,2025-11-22,1,Active,
679,18842,1,2023-07-20,2023-08-19,1,Active,
680,18037,3,2024-06-09,2025-06-04,0,Active,
681,4814,3,2023-09-10,2024-09-04,0,Active,
682,1359,2,2023-05-02,2023-07-31,1,Cancelled,
683,949,3,2023-06-16,2024-06-10,1,Active,
684,2026,1,2023-07-07,2023-08-06,0,Cancelled,Not Using Enough
685,3644,3,2024-10-06,2025-10-01,0,Cancelled,Too Expensive
686,7080,2,2023-01-05,2023-04-05,0,Cancelled,Too Expensive
687,507,3,2023-08-30,2024-08-24,1,Active,
688,12081,1,2024-01-24,2024-02-23,1,Active,
689,17561,2,2023-03-20,2023-06-18,1,Active,
690,11084,3,2024-11-01,2025-10-27,0,Cancelled,Found Alternative
691,9463,2,2024-04-08,2024-07-07,0,Cancelled,Not Using Enough
692,379,3,2023-03-30,2024-03-24,0,Active,
693,11743,3,2024-05-20,2025-05-15,1,Active,
694,17168,3,2023-05-13,2024-05-07,1,Active,
695,5734,2,2024-11-13,2025-02-11,0,Active,
696,10876,1,2024-09-09,2024-10-09,0,Active,
697,16164,1,2024-06-08,2024-07-08,0,Active,
698,9283,1,2024-07-30,2024-08-29,1,Active,
699,889,2,2024-07-03,2024-10-01,0,Cancelled,
700,16470,2,2023-04-10,2023-07-09,0,Cancelled,Not Using Enough
701,2337,2,2023-04-01,2023-06-30,0,Active,
702,9627,3,2023-03-23,2024-03-17,0,Active,
703,12222,1,2023-12-23,2024-01-22,1,Cancelled,Found Alternative
704,8664,1,2024-06-13,2024-07-13,1,Active,
705,5699,2,2023-10-13,2024-01-11,0,Active,
706,13734,1,2024-10-11,2024-11-10,0,Active,
707,11960,3,2023-04-17,2024-04-11,0,Active,
708,8917,3,2023-11-12,2024-11-06,1,Active,
709,14448,3,2024-02-02,2025-01-27,1,Cancelled,Not Using Enough
710,11024,3,2023-07-16,2024-07-10,0,Active,
711,10857,1,2023-03-20,2023-04-19,0,Active,
712,7902,1,2023-12-27,2024-01-26,1,Active,
713,9663,3,2023-08-30,2024-08-24,0,Active,
714,1879,1,2024-11-07,2024-12-07,1,Active,
715,15858,1,2023-11-07,2023-12-07,0,Active,
716,16793,1,2024-06-24,2024-07-24,0,Active,
717,11260,1,2024-06-19,2024-07-19,1,Active,
718,256,3,2023-05-25,2024-05-19,1,Cancelled,Not Using Enough
719,875,1,2024-05-17,2024-06-16,0,Active,
720,846,3,2023-11-30,2024-11-24,0,Cancelled,
721,16976,1,2023-11-26,2023-12-26,0,Active,
722,5378,1,2023-02-09,2023-03-11,0,Active,
723,6083,3,2023-10-21,2024-10-15,0,Active,
724,14290,3,2024-07-29,2025-07-24,0,Active,
725,11953,2,2024-06-12,2024-09-10,0,Active,
726,16412,1,2023-07-29,2023-08-28,0,Active,
727,5294,2,2024-11-14,2025-02-12,0,Active,
728,15965,1,2024-09-13,2024-10-13,0,Active,
729,14471,1,2024-10-28,2024-11-27,1,Active,
730,18746,1,2023-08-03,2023-09-02,1,Cancelled,
731,19239,3,2024-03-16,2025-03-11,1,Active,
732,1863,3,2024-01-08,2025-01-02,1,Cancelled,
733,8342,2,2024-04-13,2024-07-12,0,Active,
734,7156,2,2023-04-10,2023-07-09,1,Active,
735,14761,1,2024-04-07,2024-05-07,1,Active,
736,18549,2,2024-06-06,2024-09-04,1,Active,
737,8168,1,2024-02-25,2024-03-26,0,Active,
738,10958,3,2024-10-02,2025-09-27,1,Active,
739,19594,2,2023-07-03,2023-10-01,0,Active,
740,9421,1,2024-07-12,2024-08-11,1,Active,
741,13582,2,2023-03-13,2023-06-11,1,Cancelled,Not Using Enough
742,1961,2,2024-07-06,2024-10-04,0,Active,
743,13776,3,2024-04-24,2025-04-19,1,Active,
744,4710,1,2023-06-21,2023-07-21,1,Cancelled,Not Using Enough
745,3999,1,2023-08-07,2023-09-06,0,Active,
746,5287,1,2023-11-19,2023-12-19,1,Active,
747,18770,1,2024-02-12,2024-03-13,1,Active,
748,7019,1,2023-11-21,2023-12-21,1,Cancelled,Found Alternative
749,6856,1,2023-02-18,2023-03-20,0,Active,
750,19594,2,2023-05-05,2023-08-03,0,Active,
751,14127,3,2023-10-19,2024-10-13,1,Active,
752,19584,2,2024-07-13,2024-10-11,0,Active,
753,3135,1,2023-06-08,2023-07-08,1,Cancelled,Not Using Enough
754,17286,1,2023-12-24,2024-01-23,1,Active,
755,4842,1,2023-12-25,2024-01-24,0,Active,
756,8055,3,2023-03-26,2024-03-20,1,Cancelled,Found Alternative
757,7493,1,2024-05-06,2024-06-05,0,Active,
758,279,3,2023-03-15,2024-03-09,1,Active,
759,14902,1,2024-06-22,2024-07-22,0,Cancelled,
760,8321,1,2023-11-03,2023-12-03,0,Active,
761,2107,3,2023-01-08,2024-01-03,0,Active,
762,16327,3,2023-07-26,2024-07-20,1,Cancelled,Found Alternative
763,2244,1,2023-11-26,2023-12-26,0,Cancelled,Not Using Enough
764,1184,3,2024-09-29,2025-09-24,0,Active,
765,13868,1,2023-06-17,2023-07-17,0,Active,
766,7860,1,2023-01-13,2023-02-12,1,Active,
767,16548,2,2023-05-15,2023-08-13,1,Cancelled,
768,17014,1,2024-03-19,2024-04-18,1,Active,
769,13394,3,2024-02-27,2025-02-21,0,Active,
770,19830,3,2023-01-15,2024-01-10,0,Cancelled,Not Using Enough
771,6743,1,2024-05-10,2024-06-09,1,Active,
772,5849,3,2024-09-14,2025-09-09,1,Active,
773,8576,2,2024-10-12,2025-01-10,0,Active,
774,1665,3,2023-07-18,2024-07-12,1,Active,
775,10157,3,2024-11-26,2025-11-21,1,Active,
776,12106,2,2023-11-10,2024-02-08,1,Active,
777,19425,1,2024-11-13,2024-12-13,0,Cancelled,Not Using Enough
778,2640,2,2024-01-24,2024-04-23,1,Active,
779,13330,2,2023-12-19,2024-03-18,1,Active,
780,13756,2,2024-04-06,2024-07-05,0,Active,
781,13364,1,2024-05-13,2024-06-12,1,Active,
782,18848,3,2023-05-31,2024-05-25,1,Active,
783,6777,1,2023-11-21,2023-12-21,0,Active,
784,7282,3,2024-04-05,2025-03-31,0,Active,
785,11413,2,2024-09-19,2024-12-18,1,Active,
786,11617,3,2024-08-04,2025-07-30,0,Cancelled,Found Alternative
787,1486,2,2024-09-07,2024-12-06,1,Active,
788,768,1,2024-04-14,2024-05-14,0,Active,
789,7704,2,2023-01-19,2023-04-19,1,Cancelled,
790,12364,2,2024-06-13,2024-09-11,1,Active,
791,16035,2,2023-01-30,2023-04-30,0,Active,
792,11970,3,2023-04-11,2024-04-05,0,Active,
793,530,1,2024-01-10,2024-02-09,0,Active,
794,18596,3,2023-10-01,2024-09-25,0,Active,
795,13854,3,2024-04-26,2025-04-21,0,Cancelled,Too Expensive
796,7660,3,2024-07-07,2025-07-02,1,Active,
797,7723,2,2024-07-03,2024-10-01,1,Cancelled,Found Alternative
798,16852,3,2024-06-09,2025-06-04,0,Active,
799,18744,2,2023-05-15,2023-08-13,1,Cancelled,Found Alternative
800,2754,1,2024-06-21,2024-07-21,0,Active,
801,7447,2,2024-10-24,2025-01-22,1,Cancelled,Too Expensive
802,16257,1,2023-02-05,2023-03-07,1,Active,
803,1229,1,2023-05-18,2023-06-17,0,Active,
804,8421,1,2024-05-17,2024-06-16,0,Active,
805,5378,1,2023-08-09,2023-09-08,0,Cancelled,Not Using Enough
806,18262,2,2024-09-13,2024-12-12,0,Active,
807,122,1,2024-06-12,2024-07-12,1,Active,
808,14115,3,2023-11-30,2024-11-24,1,Active,
809,2673,3,2023-10-27,2024-10-21,0,Active,
810,7218,2,2024-06-07,2024-09-05,0,Active,
811,10284,1,2023-06-03,2023-07-03,0,Cancelled,
812,7399,3,2023-05-04,2024-04-28,1,Active,
813,752,3,2024-01-21,2025-01-15,1,Active,
814,14038,3,2023-07-24,2024-07-18,0,Active,
815,6238,1,2024-08-09,2024-09-08,1,Active,
816,14264,2,2023-07-26,2023-10-24,0,Active,
817,8377,1,2024-04-11,2024-05-11,1,Active,
818,12828,3,2023-08-29,2024-08-23,1,Active,
819,12648,3,2024-08-05,2025-07-31,0,Active,
820,13749,1,2024-09-09,2024-10-09,1,Active,
821,14094,1,2024-03-11,2024-04-10,1,Active,
822,7529,1,2024-02-07,2024-03-08,0,Active,
823,8561,1,2024-07-23,2024-08-22,0,Active,
824,18724,1,2023-07-30,2023-08-29,0,Active,
825,19479,2,2023-04-04,2023-07-03,0,Active,
826,8516,2,2024-05-09,2024-08-07,1,Cancelled,Too Expensive
827,13117,3,2024-02-01,2025-01-26,1,Active,
828,16727,2,2024-09-05,2024-12-04,1,Cancelled,
829,6984,2,2024-05-02,2024-07-31,0,Active,
830,15425,1,2023-11-22,2023-12-22,1,Active,
831,9565,2,2023-09-22,2023-12-21,0,Active,
832,8763,1,2024-09-03,2024-10-03,0,Active,
833,10022,3,2023-03-19,2024-03-13,1,Active,
834,13676,2,2024-10-26,2025-01-24,1,Cancelled,Not Using Enough
835,13759,2,2023-06-05,2023-09-03,0,Cancelled,Too Expensive
836,16965,1,2023-07-25,2023-08-24,0,Active,
837,17323,2,2024-05-23,2024-08-21,0,Active,
838,6702,2,2024-10-08,2025-01-06,1,Active,
839,3394,1,2023-07-30,2023-08-29,1,Active,
840,19965,3,2024-08-12,2025-08-07,0,Cancelled,Found Alternative
841,13761,3,2024-08-16,2025-08-11,0,Active,
842,11795,1,2024-09-12,2024-10-12,1,Active,
843,17928,1,2024-08-27,2024-09-26,0,Active,
844,19762,2,2023-06-08,2023-09-06,1,Active,
845,16848,1,2023-07-27,2023-08-26,1,Active,
846,18066,1,2023-07-18,2023-08-17,0,Cancelled,Not Using Enough
847,17547,3,2023-01-08,2024-01-03,1,Cancelled,
848,10865,2,2023-09-26,2023-12-25,0,Active,
849,8807,1,2024-09-30,2024-10-30,0,Cancelled,Too Expensive
850,12132,2,2024-05-30,2024-08-28,1,Active,
851,15174,1,2023-12-14,2024-01-13,1,Active,
852,7952,1,2024-02-19,2024-03-20,0,Active,
853,18200,3,2024-01-04,2024-12-29,1,Active,
854,18646,2,2023-01-01,2023-04-01,0,Cancelled,Not Using Enough
855,5462,1,2023-06-15,2023-07-15,1,Cancelled,Not Using Enough
856,15317,2,2024-07-10,2024-10-08,1,Active,
857,12625,1,2023-01-18,2023-02-17,0,Active,
858,14716,2,2023-07-24,2023-10-22,0,Active,
859,11381,2,2024-07-23,2024-10-21,1,Active,
860,12227,1,2024-01-09,2024-02-08,0,Cancelled,Too Expensive
861,12405,3,2024-11-23,2025-11-18,1,Active,
862,10154,3,2023-12-21,2024-12-15,0,Cancelled,Too Expensive
863,2116,2,2023-02-03,2023-05-04,1,Active,
864,6236,3,2024-03-09,2025-03-04,1,Cancelled,
865,8170,2,2024-03-12,2024-06-10,1,Cancelled,Too Expensive
866,16617,2,2024-06-19,2024-09-17,0,Active,
867,12418,1,2023-12-28,2024-01-27,0,Cancelled,
868,3603,1,2024-04-23,2024-05-23,0,Cancelled,Found Alternative
869,5049,3,2024-06-08,2025-06-03,1,Active,
870,4330,3,2023-02-09,2024-02-04,1,Cancelled,Not Using Enough
871,9112,1,2023-01-28,2023-02-27,0,Cancelled,Not Using Enough
872,5360,3,2023-10-27,2024-10-21,0,Cancelled,
873,11356,3,2024-08-18,2025-08-13,0,Active,
874,6084,2,2024-09-12,2024-12-11,0,Active,
875,4912,1,2023-10-23,2023-11-22,0,Active,
876,10174,3,2024-08-14,2025-08-09,0,Active,
877,11738,1,2023-10-07,2023-11-06,0,Active,
878,7369,1,2024-04-06,2024-05-06,0,Active,
879,8578,3,2024-06-01,2025-05-27,1,Active,
880,6442,2,2023-06-18,2023-09-16,1,Active,
881,5921,1,2024-06-07,2024-07-07,1,Active,
882,5046,1,2024-06-14,2024-07-14,1,Active,
883,14251,2,2023-07-27,2023-10-25,1,Cancelled,Found Alternative
884,12852,1,2023-01-17,2023-02-16,0,Cancelled,Not Using Enough
885,19034,2,2023-10-05,2024-01-03,0,Active,
886,7566,1,2023-07-01,2023-07-31,0,Active,
887,16533,2,2023-09-25,2023-12-24,1,Active,
888,19791,2,2024-03-06,2024-06-04,0,Active,
889,14103,1,2023-04-21,2023-05-21,1,Active,
890,7131,2,2023-12-21,2024-03-20,1,Active,
891,17820,1,2024-04-28,2024-05-28,0,Cancelled,Found Alternative
892,5731,3,2023-05-27,2024-05-21,1,Cancelled,Found Alternative
893,4975,2,2023-10-24,2024-01-22,1,Active,
894,14861,2,2023-03-08,2023-06-06,0,Active,
895,2841,1,2023-06-29,2023-07-29,0,Active,
896,14784,3,2024-08-14,2025-08-09,0,Active,
897,4569,3,2024-09-08,2025-09-03,1,Cancelled,
898,15554,2,2023-11-30,2024-02-28,1,Active,
899,1077,1,2024-01-10,2024-02-09,0,Active,
900,2459,3,2023-12-31,2024-12-25,1,Cancelled,
901,19561,1,2023-06-24,2023-07-24,0,Active,
902,9053,2,2023-02-03,2023-05-04,1,Active,
903,17497,2,2024-02-11,2024-05-11,0,Active,
904,14619,2,2024-04-23,2024-07-22,1,Active,
905,11922,2,2023-12-05,2024-03-04,0,Cancelled,Found Alternative
906,5397,3,2023-10-04,2024-09-28,1,Cancelled,
907,15063,2,2023-03-21,2023-06-19,1,Active,
908,2043,1,2024-03-03,2024-04-02,1,Active,
909,17859,1,2024-02-09,2024-03-10,0,Cancelled,Too Expensive
910,16056,2,2024-08-25,2024-11-23,1,Cancelled,Too Expensive
911,6938,2,2024-07-06,2024-10-04,1,Active,
912,19707,1,2023-05-31,2023-06-30,0,Active,
913,687,3,2023-09-10,2024-09-04,0,Active,
914,17841,2,2023-08-24,2023-11-22,1,Active,
915,13104,3,2023-03-26,2024-03-20,0,Active,
916,16886,3,2024-02-20,2025-02-14,0,Active,
917,6129,2,2024-03-26,2024-06-24,0,Cancelled,Not Using Enough
918,1680,2,2023-10-25,2024-01-23,0,Active,
919,13035,1,2024-07-12,2024-08-11,1,Active,
920,19278,1,2024-01-29,2024-02-28,1,Cancelled,
921,1764,2,2023-07-30,2023-10-28,0,Active,
922,5146,2,2023-04-29,2023-07-28,1,Active,
923,409,3,2023-07-16,2024-07-10,1,Active,
924,19064,1,2023-04-29,2023-05-29,0,Active,
925,2834,1,2023-03-30,2023-04-29,1,Active,
926,3165,2,2024-01-24,2024-04-23,1,Active,
927,3981,1,2024-07-23,2024-08-22,1,Cancelled,
928,16238,1,2023-11-05,2023-12-05,1,Cancelled,Too Expensive
929,8392,2,2024-03-24,2024-06-22,0,Active,
930,13704,1,2024-10-14,2024-11-13,1,Active,
931,3348,3,2024-11-18,2025-11-13,0,Active,
932,11225,1,2023-12-24,2024-01-23,1,Active,
933,9124,3,2023-10-09,2024-10-03,1,Cancelled,Not Using Enough
934,9715,1,2023-05-22,2023-06-21,1,Active,
935,19797,2,2024-06-26,2024-09-24,1,Cancelled,Found Alternative
936,7741,2,2023-01-12,2023-04-12,1,Active,
937,14228,2,2024-07-17,2024-10-15,0,Active,
938,8635,2,2024-02-16,2024-05-16,1,Cancelled,Not Using Enough
939,9238,3,2024-05-03,2025-04-28,1,Cancelled,Found Alternative
940,2324,1,2024-03-02,2024-04-01,1,Active,
941,7384,1,2024-03-30,2024-04-29,1,Active,
942,473,1,2024-06-29,2024-07-29,1,Active,
943,1672,1,2023-09-11,2023-10-11,0,Active,
944,16650,1,2024-04-03,2024-05-03,1,Active,
945,19128,1,2024-11-10,2024-12-10,1,Cancelled,Too Expensive
946,2937,3,2023-06-22,2024-06-16,0,Active,
947,8282,1,2023-06-16,2023-07-16,0,Active,
948,13691,1,2024-06-10,2024-07-10,0,Active,
949,14285,2,2024-09-03,2024-12-02,1,Active,
950,19754,2,2024-09-04,2024-12-03,1,Active,
951,10104,3,2024-10-30,2025-10-25,1,Active,
952,1242,1,2023-03-12,2023-04-11,0,Active,
953,8470,2,2023-09-04,2023-12-03,1,Active,
954,11310,1,2023-07-02,2023-08-01,0,Active,
955,19872,1,2023-07-10,2023-08-09,0,Active,
956,16660,1,2024-05-01,2024-05-31,1,Active,
957,18986,1,2023-02-02,2023-03-04,0,Active,
958,19511,2,2023-01-03,2023-04-03,0,Cancelled,Found Alternative
959,2624,3,2023-11-11,2024-11-05,1,Active,
960,6364,2,2024-04-03,2024-07-02,0,Active,
961,9688,1,2023-02-11,2023-03-13,0,Active,
962,15954,2,2023-08-17,2023-11-15,0,Cancelled,
963,13806,2,2024-11-18,2025-02-16,0,Active,
964,1064,3,2023-09-18,2024-09-12,1,Active,
965,10675,2,2023-07-14,2023-10-12,1,Active,
